"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EDL","EQ","10-Oct-2017","         39.20","         39.00","         39.85","         38.80","         38.90","         39.00","         39.05","      16947","              661698.90","        165","       9252","         54.59"
"EDL","EQ","11-Oct-2017","         39.00","         39.00","         42.60","         39.00","         40.95","         40.95","         41.33","     122522","             5063897.85","        849","      56056","         45.75"
"EDL","EQ","12-Oct-2017","         40.95","         41.00","         44.45","         40.50","         42.00","         42.10","         42.95","     258838","            11116178.00","       1589","      57343","         22.15"
"EDL","EQ","13-Oct-2017","         42.10","         42.55","         42.75","         41.20","         41.20","         41.35","         41.94","      24016","             1007118.85","        437","      10120","         42.14"
"EDL","EQ","16-Oct-2017","         41.35","         41.00","         44.80","         40.40","         43.20","         43.50","         43.62","     141687","             6180216.20","        912","      54709","         38.61"
"EDL","EQ","17-Oct-2017","         43.50","         43.90","         43.90","         42.10","         42.40","         42.45","         43.18","      16976","              733047.60","        167","      10915","         64.30"
"EDL","EQ","18-Oct-2017","         42.45","         42.55","         42.80","         41.15","         41.25","         41.30","         41.47","      11241","              466156.45","        138","       9325","         82.96"
"EDL","EQ","19-Oct-2017","         41.30","         41.00","         42.30","         41.00","         41.25","         41.30","         41.34","       6644","              274645.95","         61","       5400","         81.28"
"EDL","EQ","23-Oct-2017","         41.30","         41.30","         41.85","         41.00","         41.00","         41.05","         41.34","      12433","              514021.65","        137","       9233","         74.26"
"EDL","EQ","24-Oct-2017","         41.05","         41.40","         41.40","         40.55","         41.00","         40.60","         40.65","      16502","              670818.00","        122","      15185","         92.02"
"EDL","EQ","25-Oct-2017","         40.60","         41.00","         41.00","         40.00","         40.25","         40.30","         40.24","      18158","              730614.70","        143","      13607","         74.94"
"EDL","EQ","26-Oct-2017","         40.30","         41.20","         44.45","         41.20","         43.70","         43.05","         43.32","     144467","             6257860.55","        766","      60149","         41.64"
"EDL","EQ","27-Oct-2017","         43.05","         43.50","         49.80","         43.45","         46.25","         46.50","         47.81","     733611","            35076953.90","       4471","     182475","         24.87"
"EDL","EQ","30-Oct-2017","         46.50","         47.05","         47.75","         43.65","         44.95","         44.65","         44.90","     144663","             6495145.40","       1128","      78275","         54.11"
"EDL","EQ","31-Oct-2017","         44.65","         45.00","         45.70","         44.25","         44.80","         44.90","         45.07","      32151","             1449019.65","        284","      22742","         70.73"
"EDL","EQ","01-Nov-2017","         44.90","         45.40","         46.40","         44.10","         44.20","         44.30","         44.78","      29290","             1311713.75","        285","      17197","         58.71"
"EDL","EQ","02-Nov-2017","         44.30","         44.30","         45.40","         44.25","         44.50","         44.65","         44.68","      19790","              884262.20","        161","      11158","         56.38"
"EDL","EQ","03-Nov-2017","         44.65","         44.40","         47.60","         44.20","         45.85","         45.85","         46.19","     197048","             9101919.95","        953","      76206","         38.67"
"EDL","EQ","06-Nov-2017","         45.85","         45.00","         46.40","         44.10","         44.10","         44.35","         45.16","      29468","             1330678.10","        458","      15258","         51.78"
"EDL","EQ","07-Nov-2017","         44.35","         44.40","         45.40","         43.00","         43.50","         43.75","         44.20","      17415","              769721.70","        174","      11754","         67.49"
"EDL","EQ","08-Nov-2017","         43.75","         44.85","         44.90","         43.50","         43.50","         43.75","         44.22","      12426","              549532.65","        231","       7961","         64.07"
