"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","W2","31-Aug-2016","        145.00","        145.00","        149.00","        145.00","        149.00","        149.00","        147.40","      36500","             5380100.00","          5","      36500","        100.00"
"HDFC","EQ","01-Sep-2016","       1405.45","       1412.00","       1430.00","       1405.30","       1425.90","       1424.75","       1419.40","    2336511","          3316436352.80","     109988","    1714755","         73.39"
"HDFC","W2","01-Sep-2016","        149.00","        155.00","        159.00","        154.00","        159.00","        159.00","        155.48","     167900","            26104435.00","         22","     167900","        100.00"
"HDFC","EQ","02-Sep-2016","       1424.75","       1426.50","       1441.95","       1421.05","       1439.35","       1439.15","       1436.32","    2435712","          3498456224.70","      91643","    1659031","         68.11"
"HDFC","W2","02-Sep-2016","        159.00","        162.45","        164.00","        162.45","        164.00","        164.00","        163.08","     116800","            19047160.00","          7","     116800","        100.00"
"HDFC","EQ","06-Sep-2016","       1439.15","       1453.00","       1462.00","       1442.00","       1460.00","       1458.05","       1452.15","    2249067","          3265981855.15","      62412","    1772356","         78.80"
"HDFC","W2","06-Sep-2016","        164.00","        171.85","        173.00","        171.85","        172.00","        172.00","        172.76","     102200","            17656145.00","          6","     102200","        100.00"
"HDFC","EQ","07-Sep-2016","       1458.05","       1464.00","       1464.00","       1416.25","       1433.25","       1427.15","       1430.79","    2282112","          3265228487.85","      81247","    1699166","         74.46"
"HDFC","W2","07-Sep-2016","        172.00","        168.00","        168.00","        165.00","        165.00","        165.00","        165.99","      51100","             8482235.00","          7","      51100","        100.00"
"HDFC","EQ","08-Sep-2016","       1427.15","       1432.75","       1442.80","       1428.10","       1437.00","       1437.80","       1435.55","    1135659","          1630291157.50","      88538","     811200","         71.43"
"HDFC","W2","08-Sep-2016","        165.00","        165.50","        170.00","        165.25","        170.00","        169.95","        167.19","      36500","             6102435.00","          4","      36500","        100.00"
"HDFC","EQ","09-Sep-2016","       1437.80","       1442.00","       1442.00","       1396.55","       1412.55","       1410.65","       1407.94","    3028457","          4263889018.60","     124538","    2228142","         73.57"
"HDFC","W2","09-Sep-2016","        169.95","        165.00","        165.00","        160.00","        162.50","        162.50","        161.90","      58400","             9454960.00","          8","      58400","        100.00"
"HDFC","EQ","12-Sep-2016","       1410.65","       1390.00","       1410.00","       1373.70","       1398.00","       1399.05","       1395.48","    2322859","          3241503830.30","      69127","    1741713","         74.98"
"HDFC","W2","12-Sep-2016","        162.50","        162.00","        162.00","        162.00","        162.00","        162.00","        162.00","       7300","             1182600.00","          1","       7300","        100.00"
"HDFC","EQ","14-Sep-2016","       1399.05","       1391.05","       1397.90","       1378.50","       1395.00","       1392.20","       1387.44","    2442783","          3389223451.75","      95800","    1869692","         76.54"
"HDFC","W2","14-Sep-2016","        162.00","        156.00","        163.00","        156.00","        163.00","        162.10","        160.05","      36500","             5841825.00","          5","      36500","        100.00"
"HDFC","EQ","15-Sep-2016","       1392.20","       1393.10","       1412.50","       1390.40","       1408.55","       1410.05","       1400.75","    1519406","          2128314433.10","      91194","    1080120","         71.09"
"HDFC","W2","15-Sep-2016","        162.10","        165.00","        168.00","        164.85","        167.90","        167.70","        166.92","      51100","             8529685.00","          7","      51100","        100.00"
"HDFC","EQ","16-Sep-2016","       1410.05","       1416.70","       1417.00","       1393.00","       1394.00","       1397.35","       1402.45","    5047304","          7078589738.85","     103352","    4010829","         79.46"
"HDFC","W2","16-Sep-2016","        167.70","        167.00","        169.00","        165.25","        165.25","        165.45","        166.94","     109500","            18279565.00","         11","      94900","         86.67"
"HDFC","EQ","19-Sep-2016","       1397.35","       1399.90","       1401.00","       1386.00","       1394.70","       1392.80","       1391.37","    1515698","          2108904007.20","      58808","    1191347","         78.60"
"HDFC","W2","19-Sep-2016","        165.45","        162.90","        163.00","        162.90","        163.00","        162.95","        162.95","      14600","             2379070.00","          2","      14600","        100.00"
"HDFC","EQ","20-Sep-2016","       1392.80","       1390.00","       1396.00","       1382.25","       1394.90","       1393.10","       1389.60","    2123466","          2950759845.95","      54923","    1738031","         81.85"
"HDFC","W2","20-Sep-2016","        162.95","        162.00","        163.75","        158.50","        163.75","        162.35","        161.53","     109500","            17687900.00","         15","      94900","         86.67"
"HDFC","EQ","21-Sep-2016","       1393.10","       1392.35","       1406.00","       1388.55","       1392.55","       1392.35","       1397.00","    2262794","          3161115046.00","      73954","    1830041","         80.88"
"HDFC","W2","21-Sep-2016","        162.35","        163.50","        164.00","        162.00","        162.50","        162.40","        162.78","     124100","            20200560.00","         12","     116800","         94.12"
"HDFC","EQ","22-Sep-2016","       1392.35","       1405.90","       1419.40","       1402.00","       1415.00","       1413.25","       1411.24","    2777234","          3919354791.05","     100119","    2272068","         81.81"
"HDFC","W2","22-Sep-2016","        162.40","        166.55","        172.00","        166.55","        167.00","        167.00","        169.56","     153300","            25993840.00","         20","     146000","         95.24"
"HDFC","EQ","23-Sep-2016","       1413.25","       1418.00","       1427.20","       1412.00","       1424.00","       1425.10","       1420.99","    1369990","          1946746824.60","      42623","    1009877","         73.71"
"HDFC","W2","23-Sep-2016","        167.00","        169.50","        171.00","        169.00","        171.00","        170.20","        169.93","     204400","            34733400.00","         27","     182500","         89.29"
"HDFC","EQ","26-Sep-2016","       1425.10","       1417.30","       1424.20","       1403.10","       1414.00","       1412.45","       1408.80","    1999367","          2816716489.65","      71354","    1621686","         81.11"
"HDFC","W2","26-Sep-2016","        170.20","        165.00","        168.00","        164.25","        168.00","        167.30","        165.44","     167900","            27777960.00","         19","     124100","         73.91"
"HDFC","EQ","27-Sep-2016","       1412.45","       1415.70","       1423.00","       1406.00","       1420.00","       1418.90","       1416.63","    1288154","          1824833353.60","      47654","     936475","         72.70"
"HDFC","W2","27-Sep-2016","        167.30","        169.95","        170.75","        169.00","        169.00","        169.00","        169.88","      43800","             7440890.00","          6","      43800","        100.00"
"HDFC","EQ","28-Sep-2016","       1418.90","       1418.10","       1432.00","       1417.15","       1420.80","       1423.55","       1425.01","    1322605","          1884722873.20","      41642","     855994","         64.72"
"HDFC","W2","28-Sep-2016","        169.00","        172.00","        174.45","        172.00","        173.15","        173.15","        173.20","      21900","             3793080.00","          3","      14600","         66.67"
"HDFC","EQ","29-Sep-2016","       1423.55","       1428.50","       1432.95","       1392.60","       1402.15","       1401.40","       1405.36","    3386269","          4758932926.30","      49983","    2364983","         69.84"
"HDFC","W2","29-Sep-2016","        173.15","        173.50","        173.50","        162.00","        162.50","        163.10","        164.57","     109500","            18020050.00","         15","      87600","         80.00"
"HDFC","EQ","30-Sep-2016","       1401.40","       1396.90","       1399.20","       1381.80","       1394.95","       1393.45","       1389.19","    2719424","          3777801739.25","      67352","    2090851","         76.89"
"HDFC","W2","30-Sep-2016","        163.10","        164.90","        166.80","        162.00","        166.00","        165.50","        164.76","     219000","            36081710.00","         26","     204400","         93.33"
"HDFC","EQ","03-Oct-2016","       1393.45","       1401.00","       1430.20","       1386.00","       1424.30","       1425.50","       1412.75","    1189432","          1680364392.75","      70398","     701235","         58.96"
"HDFC","W2","03-Oct-2016","        165.50","        170.00","        175.00","        170.00","        175.00","        175.00","        173.14","      51100","             8847600.00","          7","      43800","         85.71"
"HDFC","EQ","04-Oct-2016","       1425.50","       1423.25","       1435.20","       1416.10","       1432.00","       1432.40","       1426.49","    2188072","          3121266663.15","      56442","    1689229","         77.20"
"HDFC","W2","04-Oct-2016","        175.00","        175.00","        178.70","        172.00","        178.70","        178.70","        174.42","     153300","            26738805.00","         21","     131400","         85.71"
"HDFC","EQ","05-Oct-2016","       1432.40","       1435.00","       1437.35","       1414.35","       1423.00","       1423.15","       1422.71","    1127576","          1604214369.95","      61142","     614336","         54.48"
"HDFC","W2","05-Oct-2016","        178.70","        172.00","        177.00","        171.50","        175.00","        174.05","        174.31","      58400","            10179850.00","          8","      14600","         25.00"
"HDFC","EQ","06-Oct-2016","       1423.15","       1425.20","       1433.90","       1418.20","       1423.00","       1426.00","       1425.66","    1367425","          1949487594.30","      59356","    1025389","         74.99"
"HDFC","W2","06-Oct-2016","        174.05","        172.00","        180.00","        170.50","        175.00","        175.00","        177.99","     233600","            41578975.00","         32","     189800","         81.25"
"HDFC","EQ","07-Oct-2016","       1426.00","       1426.00","       1426.00","       1398.40","       1400.10","       1403.70","       1406.05","    1275355","          1793209555.30","      57784","     871099","         68.30"
"HDFC","W2","07-Oct-2016","        175.00","        173.00","        174.00","        171.00","        171.00","        172.00","        172.78","     131400","            22703000.00","         18","     109500","         83.33"
"HDFC","EQ","10-Oct-2016","       1403.70","       1408.00","       1412.00","       1386.15","       1394.50","       1391.45","       1392.25","     966179","          1345161917.30","      41691","     659564","         68.27"
"HDFC","W2","10-Oct-2016","        172.00","        166.00","        168.50","        166.00","        168.50","        168.50","        167.15","     116800","            19523485.00","         13","     109500","         93.75"
"HDFC","EQ","13-Oct-2016","       1391.45","       1385.00","       1400.00","       1335.05","       1336.50","       1338.90","       1349.81","    3233878","          4365111679.95","     173013","    2417828","         74.77"
"HDFC","W2","13-Oct-2016","        168.50","        162.50","        162.50","        159.00","        159.00","        159.00","        160.93","     313900","            50516365.00","         43","     255500","         81.40"
"HDFC","EQ","14-Oct-2016","       1338.90","       1340.80","       1342.00","       1312.90","       1320.00","       1316.05","       1324.12","    3014689","          3991821787.70","     118975","    2484602","         82.42"
"HDFC","W2","14-Oct-2016","        159.00","        152.00","        156.50","        152.00","        155.00","        155.50","        154.44","      65700","            10147000.00","          9","      65700","        100.00"
"HDFC","EQ","17-Oct-2016","       1316.05","       1321.95","       1322.95","       1297.15","       1304.00","       1301.95","       1305.13","    2134599","          2785928353.65","      84842","    1618337","         75.81"
"HDFC","W2","17-Oct-2016","        155.50","        154.00","        156.50","        154.00","        156.50","        156.50","        154.47","     102200","            15786980.00","          8","     102200","        100.00"
"HDFC","EQ","18-Oct-2016","       1301.95","       1307.00","       1357.70","       1306.55","       1355.00","       1355.25","       1339.93","    2217709","          2971564117.85","      84213","    1606292","         72.43"
"HDFC","W2","18-Oct-2016","        156.50","        156.00","        164.70","        156.00","        164.70","        164.70","        159.55","      29200","             4658860.00","          3","      29200","        100.00"
"HDFC","EQ","19-Oct-2016","       1355.25","       1358.90","       1359.25","       1336.15","       1339.65","       1342.15","       1343.34","    1840483","          2472402343.80","      70966","    1139562","         61.92"
"HDFC","W2","19-Oct-2016","        164.70","        161.00","        161.00","        161.00","        161.00","        161.00","        161.00","     401500","            64641500.00","          4","     401500","        100.00"
"HDFC","EQ","20-Oct-2016","       1342.15","       1348.00","       1368.00","       1345.30","       1360.00","       1359.95","       1360.47","    1708024","          2323713130.75","      65453","    1149633","         67.31"
